Global Volcanism Program - Volcanoes of the World 4.8.6,,,,Downloaded on 05 Mar 2020 at 08:30 AM,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Start Year,Event Number,Event Type,Event Remarks,Event Date Year Modifier,Event Date Year,Event Date Year Uncertainty,Event Date Month,Event Date Day Modifier,Event Date Day,Event Date Day Uncertainty
300270,Sheveluch,19550,380,112520,Debris avalanches,Uncertain,,,,,,,
300270,Sheveluch,19551,500,112522,Explosion,,,,,,,,
300270,Sheveluch,19551,500,112523,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19551,500,112524,Edifice destroyed,Collapse/avalanche,,,,,,,
300270,Sheveluch,19551,500,112525,Debris avalanches,,,,,,,,
300270,Sheveluch,19552,530,112527,Explosion,,,,,,,,
300270,Sheveluch,19552,530,112528,Tephra,,,,,,,,
300270,Sheveluch,19553,580,112530,Explosion,,,,,,,,
300270,Sheveluch,19553,580,112531,Tephra,,,,,,,,
300270,Sheveluch,19554,600,112533,Explosion,,,,,,,,
300270,Sheveluch,19554,600,112534,Pumice,,,,,,,,
300270,Sheveluch,19555,630,112536,Explosion,,,,,,,,
300270,Sheveluch,19555,630,112537,Tephra,,,,,,,,
300270,Sheveluch,19555,630,112538,Lava dome formation,,,,,,,,
300270,Sheveluch,19555,630,112539,Debris avalanches,Uncertain,,,,,,,
300270,Sheveluch,19556,650,112541,Explosion,,,,,,,,
300270,Sheveluch,19556,650,112542,Ash,,,,,,,,
300270,Sheveluch,19556,650,112543,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19556,650,112544,Pumice,,,,,,,,
300270,Sheveluch,19565,1652,112546,Explosion,,,,,,,,
300270,Sheveluch,19565,1652,112547,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19566,1700,112549,Explosion,,,,,,,,
300270,Sheveluch,19566,1700,112550,Tephra,,,,,,,,
300270,Sheveluch,19566,1700,112551,Lava dome formation,,,,,,,,
300270,Sheveluch,19567,1989,112553,Explosion,,,,,,,,
300270,Sheveluch,19567,1989,112554,Ash,,,,,,,,
300270,Sheveluch,19567,1989,112555,Phreatic activity,,,,,,,,
300270,Sheveluch,19567,1989,112556,Lahar or mudflow,,,,,,,,
300270,Sheveluch,19567,1989,112557,Volcanic tremor,,,,,,,,
311060,Semisopochnoi,19568,1792,112559,Volcanic smoke,,,,,,,,
311060,Semisopochnoi,19569,1830,112561,Volcanic smoke,,,,,,,,
300270,Sheveluch,19570,1739,112563,Explosion,,,,,,,,
300270,Sheveluch,19570,1739,112564,Lava dome formation,,,,,,,,
300270,Sheveluch,19571,1800,112566,Explosion,,,,,,,,
300270,Sheveluch,19571,1800,112567,Tephra,,,,,,,,
300270,Sheveluch,19571,1800,112568,Lava dome formation,,,,,,,,
300270,Sheveluch,19572,1854,112570,Explosion,extremely violent or catastrophic,,,,,,,
300270,Sheveluch,19572,1854,112571,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19572,1854,112572,Lava dome formation,,,,,,,,
300270,Sheveluch,19572,1854,112573,Property damage,,,,,,,,
300270,Sheveluch,19572,1854,112574,Lahar or mudflow,,,,,,,,
300270,Sheveluch,19573,1879,112576,Explosion,,,,,,,,
300270,Sheveluch,19573,1879,112577,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19573,1879,112578,Lava dome formation,,,,,,,,
300270,Sheveluch,19580,1980,112579,Lava dome formation,"violent, strong, or large",,,,,,,
300270,Sheveluch,19580,1980,112580,Spine formation,,,,,,,,
300270,Sheveluch,19580,1980,112581,Lahar or mudflow,weak or small,,,,,,,
300270,Sheveluch,19580,1980,112582,Seismicity (volcanic),,,,,,,,
300270,Sheveluch,19580,1980,112583,Earthquakes (undefined),After.,,,,,,,
300270,Sheveluch,19581,1984,112585,Explosion,,,,,,,,
300270,Sheveluch,19581,1984,112586,Ash,,,,,,,,
300270,Sheveluch,19581,1984,112587,Phreatic activity,,,,,,,,
300270,Sheveluch,19581,1984,112588,Lahar or mudflow,weak or small,,,,,,,
300270,Sheveluch,19582,1985,112590,Explosion,weak or small,,,,,,,
300270,Sheveluch,19582,1985,112591,Ash,,,,,,,,
300270,Sheveluch,19582,1985,112592,Phreatic activity,weak or small,,,,,,,
300270,Sheveluch,19582,1985,112593,Volcanic tremor,,,,,,,,
300270,Sheveluch,19583,1986,112595,Explosion,,,,,,,,
300270,Sheveluch,19583,1986,112596,Ash,,,,,,,,
300270,Sheveluch,19583,1986,112597,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19583,1986,112598,Phreatic activity,,,,,,,,
300270,Sheveluch,19583,1986,112599,Lahar or mudflow,,,,,,,,
300270,Sheveluch,19583,1986,112600,Eruption cloud,,,,,,,,
300270,Sheveluch,19583,1986,112601,Earthquakes (undefined),,,,,,,,
300270,Sheveluch,19584,1988,112603,Explosion,weak or small,,,,,,,
300270,Sheveluch,19584,1988,112604,Pyroclastic flow,weak or small,,,,,,,
300270,Sheveluch,19584,1988,112605,Phreatic activity,weak or small,,,,,,,
300270,Sheveluch,19585,1990,112607,Explosion,,,,,,,,
300270,Sheveluch,19585,1990,112608,Ash,,,,,,,,
300270,Sheveluch,19585,1990,112609,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19585,1990,112610,Phreatic activity,,,,,,,,
300270,Sheveluch,19585,1990,112611,Lava dome formation,,,,,,,,
300280,Ichinsky,19591,550,112612,Ash,,,,,,,,
300280,Ichinsky,19592,800,112613,Explosion,,,,,,,,
300280,Ichinsky,19592,800,112614,Ash,,,,,,,,
300280,Ichinsky,19593,1300,112615,Explosion,,,,,,,,
300280,Ichinsky,19593,1300,112616,Ash,,,,,,,,
300280,Ichinsky,19593,1300,112617,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19594,1999,112619,Explosion,,,,,,,,
300270,Sheveluch,19594,1999,112620,Ash,,,,,,,,
300270,Sheveluch,19594,1999,112621,Pyroclastic flow,,,,,,,,
300270,Sheveluch,19594,1999,112622,Lava flow(s),,,,,,,,
300270,Sheveluch,19594,1999,112623,Lava dome formation,,,,,,,,
300270,Sheveluch,19594,1999,112624,Property damage,,,,,,,,
300270,Sheveluch,19594,1999,112625,Lahar or mudflow,,,,,,,,
300270,Sheveluch,19594,1999,112626,Eruption cloud,,,,,,,,
300270,Sheveluch,19594,1999,112627,Volcanic tremor,,,,,,,,
300270,Sheveluch,19594,1999,112628,Earthquakes (undefined),Before.,,,,,,,
300270,Sheveluch,19594,1999,112629,Earthquakes (undefined),,,,,,,,
300280,Ichinsky,19595,-6950,112630,Explosion,,,,,,,,
300280,Ichinsky,19595,-6950,112631,Ash,,,,,,,,
300280,Ichinsky,19596,-6150,112632,Explosion,,,,,,,,
300280,Ichinsky,19596,-6150,112633,Ash,,,,,,,,
300280,Ichinsky,19596,-6150,112634,Pyroclastic flow,,,,,,,,
300280,Ichinsky,19597,-5850,112635,Explosion,,,,,,,,
300280,Ichinsky,19597,-5850,112636,Ash,,,,,,,,
300280,Ichinsky,19598,-5650,112637,Explosion,,,,,,,,
300280,Ichinsky,19598,-5650,112638,Ash,,,,,,,,
300280,Ichinsky,19599,-5400,112640,Explosion,,,,,,,,
300280,Ichinsky,19599,-5400,112641,Ash,,,,,,,,
300280,Ichinsky,19599,-5400,112642,Pyroclastic flow,,,,,,,,
300280,Ichinsky,19599,-5400,112643,Lava flow(s),,,,,,,,
300280,Ichinsky,19599,-5400,112644,Lava dome formation,,,,,,,,
300520,Sedankinsky,19610,-7050,112645,Explosion,,,,,,,,
300520,Sedankinsky,19610,-7050,112646,Lava flow(s),,,,,,,,
300550,Gorny Institute,19611,-4250,112648,Lava flow(s),,,,,,,,
300550,Gorny Institute,19612,1000,112650,Explosion,,,,,,,,
300550,Gorny Institute,19612,1000,112651,Pyroclastic flow,,,,,,,,
300550,Gorny Institute,19613,1250,112653,Explosion,,,,,,,,
300551,Kinenin,19614,850,112655,Explosion,,,,,,,,
300551,Kinenin,19614,850,112656,Pyroclastic flow,,,,,,,,
300552,Bliznetsy,19615,-1060,112658,Explosion,weak or small,,,,,,,
300552,Bliznetsy,19615,-1060,112659,Lava flow(s),,,,,,,,
300552,Bliznetsy,19615,-1060,112660,Phreatomagmatic eruption,weak or small,,,,,,,
300560,Titila,19616,-550,112662,Lava flow(s),,,,,,,,
300590,Elovsky,19617,-7550,112664,Explosion,,,,,,,,
300590,Elovsky,19617,-7550,112665,Scoria,,,,,,,,
300590,Elovsky,19617,-7550,112666,Lava flow(s),,,,,,,,
300671,Spokoiny,19619,-3450,112668,Explosion,Uncertain,,,,,,,
300680,Ostry,19620,-2050,112670,Explosion,,,,,,,,
300680,Ostry,19620,-2050,112671,Scoria,,,,,,,,
300680,Ostry,19620,-2050,112672,Lava flow(s),,,,,,,,
300680,Ostry,19620,-2050,112673,Cinder cone formation,,,,,,,,
300700,Severny,19621,-1550,112675,Explosion,,,,,,,,
300700,Severny,19621,-1550,112676,Scoria,,,,,,,,
300700,Severny,19621,-1550,112677,Lava flow(s),,,,,,,,
305030,Wudalianchi,19635,1720,112679,Explosion,,,,,,,,
305030,Wudalianchi,19635,1720,112680,Lapilli,,,,,,,,
305030,Wudalianchi,19635,1720,112681,Bombs,,,,,,,,
305030,Wudalianchi,19635,1720,112682,Scoria,,,,,,,,
305030,Wudalianchi,19635,1720,112683,Phreatic activity,,,,,,,,
305030,Wudalianchi,19635,1720,112684,Lava flow(s),,,,,,,,
305030,Wudalianchi,19635,1720,112685,Cinder cone formation,,,,,,,,
305030,Wudalianchi,19635,1720,112686,Earthquakes (undefined),,,,,,,,
305030,Wudalianchi,19635,1720,112687,Lightning,,,,,,,,
305030,Wudalianchi,19636,1776,112689,Explosion,,,,,,,,
305030,Wudalianchi,19636,1776,112690,Lava flow(s),,,,,,,,
305030,Wudalianchi,19636,1776,112691,Evacuations,,,,,,,,
305030,Wudalianchi,19636,1776,112692,Pumice,,,,,,,,
305040,Jingbo,19637,-3550,112694,Explosion,,,,,,,,
305040,Jingbo,19637,-3550,112695,Pyroclastic flow,,,,,,,,
305040,Jingbo,19637,-3550,112696,Lava flow(s),,,,,,,,
305040,Jingbo,19637,-3550,112697,Phreatomagmatic eruption,,,,,,,,
305040,Jingbo,19638,-1540,112699,Explosion,,,,,,,,
305040,Jingbo,19638,-1540,112700,Scoria,,,,,,,,
305040,Jingbo,19638,-1540,112701,Lava flow(s),,,,,,,,
305040,Jingbo,19639,-520,112703,Explosion,,,,,,,,
305040,Jingbo,19639,-520,112704,Scoria,,,,,,,,
305040,Jingbo,19639,-520,112705,Lava flow(s),,,,,,,,
305050,Longgang Group,19640,350,112707,Explosion,,,,,,,,
305050,Longgang Group,19640,350,112708,Scoria,,,,,,,,
305050,Longgang Group,19640,350,112709,Cinder cone formation,,,,,,,,
306030,Ulreung,19654,-8750,112718,Explosion,extremely violent or catastrophic,,,,,,,
306030,Ulreung,19654,-8750,112719,Tephra,,,,,,,,
306030,Ulreung,19654,-8750,112720,Pyroclastic flow,,,,,,,,
306030,Ulreung,19655,-6450,112721,Explosion,,,,,,,,
306030,Ulreung,19655,-6450,112722,Tephra,,,,,,,,
306030,Ulreung,19656,-2990,112723,Explosion,,,,,,,,
306030,Ulreung,19656,-2990,112724,Tephra,,,,,,,,
306040,Halla,19657,-2830,112727,Explosion,,,,,,,,
306040,Halla,19657,-2830,112728,Ash,,,,,,,,
306040,Halla,19657,-2830,112729,Lapilli,,,,,,,,
306040,Halla,19657,-2830,112730,Pyroclastic flow,,,,,,,,
306040,Halla,19657,-2830,112731,Blocks,,,,,,,,
306040,Halla,19658,-2050,112733,Explosion,,,,,,,,
306040,Halla,19658,-2050,112734,Ash,,,,,,,,
306040,Halla,19658,-2050,112735,Lapilli,,,,,,,,
306040,Halla,19658,-2050,112736,Scoria,,,,,,,,
306040,Halla,19658,-2050,112737,Pyroclastic flow,,,,,,,,
306040,Halla,19658,-2050,112738,Lava flow(s),,,,,,,,
306040,Halla,19658,-2050,112739,Blocks,,,,,,,,
306040,Halla,19659,1002,112741,Explosion,,,,,,,,
306040,Halla,19659,1002,112742,Cinder cone formation,,,,,,,,
311070,Gareloi,19675,1790,112744,Explosion,weak or small,,,,,,,
311070,Gareloi,19676,1791,112745,Explosion,weak or small,,,,,,,
311070,Gareloi,19677,1792,112746,Ash,,,,,,,,
311070,Gareloi,19677,1792,112747,Lava flow(s),,,,,,,,
311070,Gareloi,19678,1828,112748,Volcanic smoke,,,,,,,,
311070,Gareloi,19680,1922,112750,Explosion,,,,,,,,
311070,Gareloi,19681,1927,112751,Volcanic smoke,,,,,,,,
311070,Gareloi,19682,1929,112753,Explosion,,,,,,,,
311070,Gareloi,19682,1929,112754,Ash,,,,,,,,
311070,Gareloi,19682,1929,112755,Lapilli,,,,,,,,
311070,Gareloi,19682,1929,112756,Phreatic activity,,,,,,,,
311070,Gareloi,19682,1929,112757,Lava flow(s),,,,,,,,
311070,Gareloi,19682,1929,112758,Property damage,,,,,,,,
311070,Gareloi,19682,1929,112759,Crater formation,Parasitic.,,,,,,,
311070,Gareloi,19682,1929,112760,Earthquakes (undefined),,,,,,,,
311070,Gareloi,19682,1929,112761,Pumice,,,,,,,,
311070,Gareloi,19682,1929,112762,Lava flow(s),Entered water.,,,,,,,
311070,Gareloi,19683,1950,112763,Ash,moderate,,,,,,,
311070,Gareloi,19683,1950,112764,Phreatic activity,,,,,,,,
311070,Gareloi,19684,1952,112765,Ash,,,,,,,,
311070,Gareloi,19685,1980,112767,Explosion,,,,,,,,
311070,Gareloi,19685,1980,112768,Ash,,,,,,,,
311070,Gareloi,19686,1982,112770,Explosion,,,,,,,,
311070,Gareloi,19686,1982,112771,Eruption cloud,,,,,,,,
311070,Gareloi,19686,1982,112772,Earthquakes (undefined),,,,,,,,
311070,Gareloi,19687,1987,112774,Pyroclastic flow,Uncertain,,,,,,,
311070,Gareloi,19687,1987,112775,Lava flow(s),,,,,,,,
311240,Cleveland,19702,1944,112777,Ash,,,,,,,,
311240,Cleveland,19702,1944,112778,Lava flow(s),,,,,,,,
311240,Cleveland,19702,1944,112779,Fatalities,,,1944,,6,,10,
311240,Cleveland,19702,1944,112780,Lahar or mudflow,Uncertain,,,,,,,
311240,Cleveland,19702,1944,112781,Evacuations,,,,,,,,
311240,Cleveland,19702,1944,112782,Earthquakes (undefined),,,,,,,,
311240,Cleveland,19702,1944,112783,Blocks,,,,,,,,
311110,Kanaga,19703,-2300,112785,Explosion,,,,,,,,
311110,Kanaga,19703,-2300,112786,Lapilli,,,,,,,,
311110,Kanaga,19704,-2150,112788,Explosion,,,,,,,,
311110,Kanaga,19704,-2150,112789,Lapilli,,,,,,,,
311110,Kanaga,19704,-2150,112790,Pumice,,,,,,,,
311110,Kanaga,19705,-1900,112792,Explosion,,,,,,,,
311110,Kanaga,19705,-1900,112793,Lapilli,,,,,,,,
311110,Kanaga,19705,-1900,112794,Pumice,,,,,,,,
311110,Kanaga,19706,-1550,112796,Explosion,,,,,,,,
311110,Kanaga,19706,-1550,112797,Ash,,,,,,,,
311110,Kanaga,19707,200,112799,Explosion,,,,,,,,
311110,Kanaga,19707,200,112800,Lapilli,,,,,,,,
311110,Kanaga,19707,200,112801,Pumice,,,,,,,,
311110,Kanaga,19708,850,112803,Explosion,,,,,,,,
311110,Kanaga,19708,850,112804,Lapilli,,,,,,,,
311110,Kanaga,19708,850,112805,Pumice,,,,,,,,
311110,Kanaga,19709,1150,112807,Explosion,,,,,,,,
311110,Kanaga,19709,1150,112808,Lapilli,,,,,,,,
311110,Kanaga,19709,1150,112809,Pumice,,,,,,,,
311111,Moffett,19725,-3750,112810,Explosion,,,,,,,,
311111,Moffett,19725,-3750,112811,Ash,,,,,,,,
311111,Moffett,19726,-1600,112812,Explosion,,,,,,,,
311111,Moffett,19726,-1600,112813,Ash,,,,,,,,
311120,Great Sitkin,19728,1784,112815,Volcanic smoke,,,,,,,,
311120,Great Sitkin,19729,1792,112816,Explosion,weak or small,,,,,,,
311120,Great Sitkin,19729,1792,112817,Flames,,,,,,,,
311120,Great Sitkin,19730,1828,112818,Volcanic smoke,,,,,,,,
311120,Great Sitkin,19731,1829,112819,Volcanic smoke,,,,,,,,
311120,Great Sitkin,19732,1904,112820,Volcanic smoke,,,,,,,,
311120,Great Sitkin,19733,1933,112821,Explosion,weak or small,,,,,,,
311120,Great Sitkin,19734,1945,112823,Explosion,,,,,,,,
311120,Great Sitkin,19734,1945,112824,Lava flow(s),,,,,,,,
311120,Great Sitkin,19734,1945,112825,Lava dome formation,,,,,,,,
311120,Great Sitkin,19734,1945,112826,Earthquakes (undefined),,,,,,,,
311120,Great Sitkin,19735,1946,112828,Volcanic smoke,,,,,,,,
311120,Great Sitkin,19736,1949,112829,Explosion,weak or small,,,,,,,
311120,Great Sitkin,19736,1949,112830,Ash,,,,,,,,
311120,Great Sitkin,19737,1950,112831,Explosion,,,,,,,,
311120,Great Sitkin,19737,1950,112832,Ash,,,,,,,,
311120,Great Sitkin,19737,1950,112833,Lightning,,,,,,,,
311120,Great Sitkin,19738,1953,112834,Seismicity (volcanic),,,,,,,,
311120,Great Sitkin,19738,1953,112835,Earthquakes (undefined),After.,,,,,,,
311120,Great Sitkin,19739,1974,112837,Ash,weak or small,,,,,,,
311120,Great Sitkin,19739,1974,112838,Lava flow(s),weak or small,,,,,,,
311120,Great Sitkin,19739,1974,112839,Lava dome formation,,,,,,,,
311120,Great Sitkin,19739,1974,112840,Eruption cloud,,,,,,,,
311120,Great Sitkin,19739,1974,112841,Earthquakes (undefined),Before.,,,,,,,
311160,Atka,19751,1995,112843,Phreatic activity,Uncertain,,,,,,,
311161,Korovin,19752,1829,112844,Volcanic smoke,,,,,,,,
311161,Korovin,19753,1844,112845,Volcanic smoke,,,,,,,,
311161,Korovin,19754,1907,112847,Explosion,,,,,,,,
311161,Korovin,19754,1907,112848,Scoria,,,,,,,,
311161,Korovin,19755,1951,112849,Volcanic smoke,,,,,,,,
311161,Korovin,19756,1953,112850,Volcanic smoke,,,,,,,,
311161,Korovin,19757,1973,112853,Lava flow(s),weak or small,,,,,,,
311161,Korovin,19758,1976,112854,Volcanic smoke,,,,,,,,
311161,Korovin,19759,1986,112856,Ash,,,,,,,,
311161,Korovin,19759,1986,112857,Phreatic activity,,,,,,,,
311310,Makushin,19760,1768,112858,Explosion,,,,,,,,
311310,Makushin,19761,1790,112859,Volcanic smoke,,,,,,,,
311161,Korovin,19762,1987,112861,Explosion,,,,,,,,
311161,Korovin,19762,1987,112862,Ash,,,,,,,,
311161,Korovin,19762,1987,112863,Flames,,,,,,,,
311161,Korovin,19764,1998,112867,Ash,,,,,,,,
311161,Korovin,19764,1998,112868,Phreatic activity,,,,,,,,
311161,Korovin,19765,2002,112871,Ash,,,,,,,,
311161,Korovin,19765,2002,112872,Phreatic activity,,,,,,,,
311161,Korovin,19766,2004,112875,Ash,,,,,,,,
311180,Seguam,19781,1992,112876,Explosion,,,,,,,,
311180,Seguam,19781,1992,112877,Ash,,,,,,,,
311180,Seguam,19782,1993,112879,Explosion,,,,,,,,
311180,Seguam,19782,1993,112880,Ash,,,,,,,,
311180,Seguam,19782,1993,112881,Lava flow(s),,,,,,,,
311190,Amukta,19784,1786,112883,Explosion,,,,,,,,
311190,Amukta,19784,1786,112884,Tephra,,,,,,,,
311190,Amukta,19785,1876,112885,Volcanic smoke,,,,,,,,
311190,Amukta,19787,1963,112890,Explosion,moderate,,,,,,,
311190,Amukta,19787,1963,112891,Ash,,,,,,,,
311190,Amukta,19787,1963,112892,Tephra,,,,,,,,
311190,Amukta,19787,1963,112893,Lava flow(s),moderate,,,,,,,
311190,Amukta,19787,1963,112894,Lava flow(s),Entered water.,,,,,,,
311190,Amukta,19788,1987,112896,Explosion,,,,,,,,
311190,Amukta,19788,1987,112897,Ash,,,,,,,,
311190,Amukta,19789,1996,112899,Explosion,,,,,,,,
311190,Amukta,19789,1996,112900,Ash,,,,,,,,
311190,Amukta,19790,1997,112902,Explosion,weak or small,,,,,,,
311190,Amukta,19790,1997,112903,Ash,,,,,,,,
311210,Yunaska,19791,1817,112904,Volcanic smoke,,,,,,,,
311210,Yunaska,19792,1824,112905,Explosion,,,,,,,,
311210,Yunaska,19793,1830,112906,Explosion,weak or small,,,,,,,
311210,Yunaska,19793,1830,112907,Ash,weak or small,,,,,,,
311240,Cleveland,19811,1987,112909,Blocks,,,,,,,,
311240,Cleveland,19812,1989,112911,Lava flow(s),Uncertain,,,,,,,
311240,Cleveland,19812,1989,112912,Glow,,,,,,,,
311240,Cleveland,19813,1994,112914,Explosion,,,,,,,,
311240,Cleveland,19813,1994,112915,Ash,,,,,,,,
311240,Cleveland,19813,1994,112916,Lahar or mudflow,,,,,,,,
311240,Cleveland,19814,1994,112918,Explosion,,,,,,,,
311240,Cleveland,19814,1994,112919,Ash,,,,,,,,
311240,Cleveland,19815,1997,112921,Explosion,,,,,,,,
311240,Cleveland,19815,1997,112922,Ash,,,,,,,,
311240,Cleveland,19816,2001,112924,Explosion,,,,,,,,
311240,Cleveland,19816,2001,112925,Ash,,,,,,,,
311240,Cleveland,19816,2001,112926,Lava flow(s),,,,,,,,
311240,Cleveland,19816,2001,112927,Lahar or mudflow,,,,,,,,
311240,Cleveland,19816,2001,112928,Eruption cloud,,,,,,,,
311240,Cleveland,19816,2001,112929,Volcanic tremor,After eruption.,,,,,,,
311240,Cleveland,19816,2001,112930,Lava flow(s),Entered water.,,,,,,,
311240,Cleveland,19817,2005,112932,Explosion,,,,,,,,
311240,Cleveland,19817,2005,112933,Ash,,,,,,,,
311240,Cleveland,19817,2005,112934,Lahar or mudflow,,,,,,,,
311240,Cleveland,19818,2006,112936,Explosion,,,,,,,,
311240,Cleveland,19818,2006,112937,Ash,,,,,,,,
311240,Cleveland,19819,2010,112939,Explosion,,,,,,,,
311240,Cleveland,19819,2010,112940,Ash,,,,,,,,
311240,Cleveland,19819,2010,112941,Lahar or mudflow,Uncertain,,,,,,,
311270,Vsevidof,19832,1957,112942,Phreatic activity,,,,,,,,
311270,Vsevidof,19832,1957,112943,Evacuations,,,,,,,,
311270,Vsevidof,19832,1957,112944,Earthquakes (undefined),,,,,,,,
311290,Okmok,19833,-6310,112946,Explosion,,,,,,,,
311290,Okmok,19833,-6310,112947,Ash,,,,,,,,
311290,Okmok,19833,-6310,112948,Pyroclastic flow,,,,,,,,
311290,Okmok,19834,-100,112950,Explosion,,,,,,,,
311290,Okmok,19834,-100,112951,Ash,,,,,,,,
311290,Okmok,19834,-100,112952,Scoria,,,,,,,,
311290,Okmok,19834,-100,112953,Pyroclastic flow,,,,,,,,
311290,Okmok,19834,-100,112954,Tsunami,,,,,,,,
311290,Okmok,19834,-100,112955,Caldera formation,Explosion,,,,,,,
311290,Okmok,19834,-100,112956,Pumice,,,,,,,,
311290,Okmok,19835,1805,112958,Lava flow(s),Uncertain,,,,,,,
311290,Okmok,19836,1817,112960,Explosion,,,,,,,,
311290,Okmok,19836,1817,112961,Ash,"violent, strong, or large",,,,,,,
311290,Okmok,19836,1817,112962,Pyroclastic flow,Uncertain,,,,,,,
311290,Okmok,19836,1817,112963,Property damage,,,,,,,,
311290,Okmok,19836,1817,112964,Earthquakes (undefined),,,,,,,,
311290,Okmok,19837,1824,112967,Explosion,,,,,,,,
311290,Okmok,19837,1824,112968,Ash,,,,,,,,
311290,Okmok,19837,1824,112969,Lava flow(s),Uncertain,,,,,,,
311320,Akutan,19838,1908,112970,Lava flow(s),,,,,,,,
311290,Okmok,19839,1878,112972,Explosion,,,,,,,,
311290,Okmok,19839,1878,112973,Tsunami,,,,,,,,
311290,Okmok,19839,1878,112974,Earthquakes (undefined),,,,,,,,
311290,Okmok,19849,1983,112975,Explosion,,,,,,,,
311290,Okmok,19849,1983,112976,Ash,,,,,,,,
311290,Okmok,19849,1983,112977,Eruption cloud,,,,,,,,
311290,Okmok,19850,1986,112980,Explosion,,,,,,,,
311290,Okmok,19850,1986,112981,Ash,,,,,,,,
311290,Okmok,19850,1986,112982,Eruption cloud,,,,,,,,
311290,Okmok,19850,1986,112983,Earthquakes (undefined),,,,,,,,
311290,Okmok,19851,1997,112985,Explosion,,,,,,,,
311290,Okmok,19851,1997,112986,Ash,,,,,,,,
311290,Okmok,19851,1997,112987,Lava flow(s),,,,,,,,
311290,Okmok,19851,1997,112988,Lava fountains,,,,,,,,
311290,Okmok,19852,2008,112990,Explosion,,,,,,,,
311290,Okmok,19852,2008,112991,Ash,,,,,,,,
311290,Okmok,19852,2008,112992,Lahar or mudflow,,,,,,,,
311290,Okmok,19852,2008,112993,Evacuations,,,,,,,,
311290,Okmok,19852,2008,112994,Eruption cloud,,,,,,,,
311290,Okmok,19852,2008,112995,Cinder cone formation,,,,,,,,
311290,Okmok,19852,2008,112996,Volcanic tremor,,,,,,,,
311290,Okmok,19852,2008,112997,Earthquakes (undefined),Before.,,,,,,,
311290,Okmok,19852,2008,112998,Earthquakes (undefined),,,,,,,,
311300,Bogoslof,19853,1796,113000,Island formation,,,,,,,,
311300,Bogoslof,19853,1796,113001,Explosion,,,,,,,,
311300,Bogoslof,19853,1796,113002,Ash,"violent, strong, or large",,,,,,,
311300,Bogoslof,19853,1796,113003,Lava flow(s),"violent, strong, or large",,,,,,,
311300,Bogoslof,19853,1796,113004,Lava dome formation,,,,,,,,
311300,Bogoslof,19854,1806,113005,Explosion,weak or small,,,,,,,
311300,Bogoslof,19854,1806,113006,Lava flow(s),,,,,,,,
311300,Bogoslof,19854,1806,113007,Lava dome formation,,,,,,,,
311300,Bogoslof,19863,1992,113008,Lava dome formation,,,,,,,,
311300,Bogoslof,19863,1992,113009,Spine formation,,,,,,,,
311300,Bogoslof,19863,1992,113010,Eruption cloud,,,,,,,,
311310,Makushin,19864,-6650,113013,Explosion,,,,,,,,
311310,Makushin,19864,-6650,113014,Pyroclastic flow,,,,,,,,
